75588,飲食,鹽酥葵瓜子(帶殼)
75731,飲食,西洋梨(黃皮)
75814,飲食,冷凍菜肉餛飩
75953,飲食,洋葱
76049,飲食,苦茶糖
76094,飲食,藍寶石洋香瓜
76181,飲食,冷凍蔥油餅
76201,飲食,生花生仁(帶膜)
76351,飲食,巧克力醬(液體)
76431,飲食,大雪梨
76604,飲食,紫洋葱
76650,飲食,蘋果汁(非原汁)
76729,飲食,鹽酥花生仁
76840,飲食,千島沙拉醬
76896,飲食,西洋梨(紅皮)
76932,飲食,秋香洋香瓜
76944,飲食,冷凍豬肉韭菜水餃
77077,飲食,西洋梨(青皮)
77116,飲食,薑糖
77277,飲食,蕃茄義大利麵醬
77335,飲食,新世紀梨
77440,飲食,味噌
77532,飲食,岩鹽
77574,飲食,豬血糕
77711,飲食,蒜頭酥
77932,飲食,紅辣椒油
78012,飲食,生花生仁(去膜)
78076,飲食,鴨血糕
78247,飲食,黃香瓜
78256,飲食,紅豆球
78369,飲食,綠豆球
78415,飲食,白柚
78527,飲食,冷凍蝦丸
78554,飲食,梅子粉
78593,飲食,甜酒釀
78936,飲食,梨山蜜梨
78996,飲食,薑粉
79014,飲食,糙米漿
79034,飲食,果凍
79163,飲食,糙秈米漿
79330,飲食,棉花糖
79422,飲食,維生素C口含錠(檸檬)
79481,飲食,小茴香粉
79486,飲食,洋蔥粉
79628,飲食,西洋芹菜片
79686,飲食,迷迭香粉
79842,飲食,餐包
79891,飲食,燕麥奶
79966,飲食,冷凍魷魚圈
80013,飲食,金鑽鳳梨
80179,飲食,七味唐辛子
80205,飲食,長果金柑
80337,飲食,牛奶巧克力
80403,飲食,冷凍蝦仁炒飯
80409,飲食,世紀芭樂
80745,飲食,黑糖蜜
80887,飲食,白巧克力
80934,飲食,柳橙
81076,飲食,冷凍豬肉水餃
81151,飲食,無子芭樂
81208,飲食,酪梨(綠皮)
81230,飲食,漢堡包
81268,飲食,義式乳酪醬
81359,飲食,白饅頭
81456,飲食,香吉士(進口)
81531,飲食,糖衣牛奶巧克力
81633,飲食,冷凍燕餃
81767,飲食,冷凍豬肉餛飩
81873,飲食,花生牛奶巧克力
81929,飲食,珍珠芭樂
81986,飲食,圓果金柑
82078,飲食,榛果牛奶巧克力
82182,飲食,沙其馬
82365,飲食,法式香蒜醬
82413,飲食,菠蘿麵包
82484,飲食,法式奶酥醬
82642,飲食,紅胡椒粒
82714,飲食,冷凍豬肉湯圓
82853,飲食,椪柑
82895,飲食,仙草凍
82988,飲食,綠胡椒粒
83047,飲食,奶酥麵包
83170,飲食,冷凍叉燒包
83336,飲食,酪梨(室溫存放0天)
83353,飲食,白醬
83462,飲食,牛乳芭樂
83494,飲食,雪餅
83548,飲食,酵母菌咀嚼錠
83591,飲食,冷凍豆沙包
83786,飲食,海梨桶柑
83868,飲食,冷凍鮪排
83927,飲食,豆干片(沙茶)
84077,飲食,冷凍芋泥包
84204,飲食,土司
84340,飲食,青醬
84387,飲食,冷凍蟹味棒
84404,飲食,肯特芒果
84430,飲食,豆干丁(五香)
84581,飲食,枇杷糖
84713,飲食,蓮藕糖
84793,飲食,黃皮葡萄柚
84895,飲食,海綿蛋糕(圓形)
84987,飲食,糖粒甜甜圈(油炸)
85070,飲食,乳酸球
85210,飲食,冷凍春捲
85252,飲食,冷凍芝麻包
85333,飲食,羊肉爐醬
85340,飲食,黑香芒果
85547,飲食,酪梨(室溫存放3天)
85568,飲食,蜜糖甜甜圈(波/摩堤)
85603,飲食,檸檬
85695,飲食,美國五爪蘋果
85791,飲食,冷凍雞塊
85909,飲食,冷凍鱈魚丸
85921,飲食,冷凍素菜包子
86013,飲食,冷凍蓮蓉包
86209,飲食,冷凍干貝酥
86283,飲食,農民黨一號芒果
86364,飲食,五味醬
86448,飲食,蓮花芒果
86540,飲食,金興芒果
86587,飲食,富士蘋果(進口)
86724,飲食,冷凍豬肉包子
86850,飲食,日式照燒醬
86920,飲食,冷凍蚵捲
87007,飲食,肉鬆麵包
87180,飲食,蛋塔
87268,飲食,冷凍蝦餃
87445,飲食,冷凍魚餃
87499,飲食,淡色醬油
87548,飲食,蛋塔(葡式)
87621,飲食,羅勒片
87725,飲食,冷凍豬肉湯包
87733,飲食,土芒果
87788,飲食,冷凍水晶包
87904,飲食,洋香菜片
87983,飲食,酪梨(室溫存放6天)
88087,飲食,甜蜜蜜鳳梨
88113,飲食,冷凍貢丸
88222,飲食,冷藏廣式蘿蔔糕
88277,飲食,金煌芒果
88450,飲食,冷凍雞肉丸
88627,飲食,突目1號鳳梨
88662,飲食,糖粉
88790,飲食,冷藏廣式芋頭粿
88936,飲食,冷凍燒賣
88995,飲食,冷凍馬蹄條
89067,飲食,印度棗
89274,飲食,甘蔗鳳梨
89297,飲食,冷凍白饅頭
89445,飲食,蝦油
89525,飲食,牛奶鳳梨
89547,飲食,小籠包
89713,飲食,珍珠蜜棗
89735,飲食,冷凍牛肉包子
89938,飲食,炸排粉
90030,飲食,炸雞粉
90062,飲食,蜜棗(進口)
90125,飲食,海頓芒果
90223,飲食,青蒜
90258,飲食,牛舌餅
90344,飲食,大蒜
90446,飲食,楊桃(9月取樣)
90520,飲食,冷凍叉燒包子
90577,飲食,蒸肉粉(五香)
90690,飲食,冷凍洋蔥圈
90782,飲食,冷凍香菇雞肉水餃
90965,飲食,月餅(棗泥)
91049,飲食,熱狗粉
91068,飲食,台灣土棗
91107,飲食,蒜苗
91290,飲食,冷凍鮪魚水餃
91428,飲食,紅棗
91565,飲食,葡萄果醬
91751,飲食,楊桃(2月取樣)
91786,飲食,愛文芒果
91813,飲食,黑棗
91997,飲食,米漿(散裝)
92030,飲食,青葱
92064,飲食,冷藏堅果饅頭
92103,飲食,豆花(花生)
92402,飲食,麻油辣腐乳
92491,飲食,楊桃(5月取樣)
92571,飲食,紅龍果(白肉)
92707,飲食,車輪餅(紅豆)
92799,飲食,車輪餅(菜脯)
92891,飲食,可頌
92968,飲食,豆棗
93060,飲食,酵母粉
93188,飲食,銅鑼燒
93233,飲食,布丁粉
93412,飲食,調味南瓜子(去殼)
93532,飲食,芭樂汁(非原汁)
93550,飲食,冷凍酸菜焢肉包子
93642,飲食,冷凍芋頭酥
93682,飲食,山東大蔥
93788,飲食,原味葵瓜子(去殼)
93880,飲食,原味腰果
93955,飲食,提拉米蘇(圓形)
94008,飲食,紅龍果(紅肉)
94100,飲食,帶殼龍眼乾
94316,飲食,冷凍文蛤丸
94351,飲食,楊桃汁(非原汁)
94434,飲食,楊桃(11月取樣)
94522,飲食,原味杏仁果
94619,飲食,黑巧克力(85%)
94642,飲食,土植本島萵苣(1月取樣)
94686,飲食,水植本島萵苣(1月取樣)
94723,飲食,福壽桃
94780,飲食,原味松子仁
94897,飲食,蕃茄汁(非原汁)
94985,飲食,原味夏威夷豆
95212,飲食,黑珍珠蓮霧
95269,飲食,鳳梨汁(非原汁)
95312,飲食,香水李
95404,飲食,黃肉李
95587,飲食,牛軋糖
95674,飲食,甜核桃
95735,飲食,紅肉李(小)
95759,飲食,宜蘭粉蔥
95880,飲食,黑糯米漿
96064,飲食,玉荷苞荔枝
96092,飲食,營養口糧
96129,飲食,核棗糕
96196,飲食,有機本島萵苣(1月取樣)
96364,飲食,美式咖啡(無糖)
96535,飲食,蘇打餅乾(蔬菜)
96574,飲食,原味榛果
96634,飲食,黑葉仔荔枝
96807,飲食,鮮奶可可
96862,飲食,黑金剛蓮霧
97000,飲食,烏梅汁
97068,飲食,橙蕃茄
97148,飲食,紅葱頭
97271,飲食,包餡甜麻糬(紅豆)
97348,飲食,蜂蜜蛋糕(原味)
97556,飲食,土植青江菜(10月取樣)
97605,飲食,蜂蜜蛋糕(巧克力)
97715,飲食,冷凍荔枝
97770,飲食,土植本島萵苣(4月取樣)
97821,飲食,煎餅
97877,飲食,加鹽沙士
97957,飲食,黃金小蕃茄
97964,飲食,檸檬汁(綠皮)
98104,飲食,土植青江菜(1月取樣)
98233,飲食,檸檬柑
98319,飲食,水植本島萵苣(4月取樣)
98433,飲食,鬆餅
98483,飲食,鳳光西瓜
98588,飲食,土植青江菜(4月取樣)
98656,飲食,拿鐵咖啡(無糖)
98693,飲食,萊姆汁
98780,飲食,茂谷柑
98847,飲食,蜂蜜蛋糕(起司)
99024,飲食,咖啡凍
99149,飲食,高牆桶柑
99231,飲食,乳酪蛋糕(圓形)
99353,飲食,冷藏甜年糕
99380,飲食,鮮奶茶(無糖)
99430,飲食,韓式泡菜
99454,飲食,有機本島萵苣(4月取樣)
99586,飲食,檸檬汁(黃皮)
99825,飲食,土司(含全穀粉)
99886,飲食,蛋餅皮
100038,飲食,柳橙汁(非原汁)
100086,飲食,西瓜汁(非原汁)
100121,飲食,紅柑
100204,飲食,土植青江菜(7月取樣)
100356,飲食,玉米濃湯調理包
100377,飲食,土植小白菜(3月取樣)
100469,飲食,土植青江菜(3月取樣)
100516,飲食,黃番茄
100602,飲食,水植青江菜(10月取樣)
100761,飲食,檸檬汁(非原汁)
100825,飲食,結球萵苣
101117,飲食,木瓜牛奶
101209,飲食,多多綠茶(全糖)
101234,飲食,可可椰子汁(進口)
101372,飲食,干貝醬
101424,飲食,茄汁鯖魚罐頭
101438,飲食,葡萄柚汁(非原汁)
101487,飲食,水植青江菜(1月取樣)
101516,飲食,土植本島萵苣(3月取樣)
101689,飲食,廣東萵苣
101897,飲食,金女小番茄
101943,飲食,水蕹菜
102053,飲食,櫻桃小番茄
102123,飲食,水植青江菜(4月取樣)
102214,飲食,牛肉醬
102264,飲食,水晶餃
102521,飲食,美國紅葡萄
102611,飲食,青花菜筍
102617,飲食,土植本島萵苣(7月取樣)
102745,飲食,黃胡蘿蔔
102781,飲食,肉羹
102848,飲食,聖女小番茄
102984,飲食,水植青江菜(7月取樣)
103025,飲食,凱撒沙拉醬
103141,飲食,水煎包
103250,飲食,宜蘭番茄
103314,飲食,巨峰葡萄
103421,飲食,牛番茄
103430,飲食,豬肉餡餅
103553,飲食,水植本島萵苣(7月取樣)
103638,飲食,有機青江菜(10月取樣)
103767,飲食,可可椰子汁(屏東)
103800,飲食,椰漿
103965,飲食,有機青江菜(1月取樣)
104061,飲食,黑美人葡萄(含皮)
104074,飲食,紅番茄
104219,飲食,義大利茼蒿
104279,飲食,白莧菜
104346,飲食,有機本島萵苣(7月取樣)
104422,飲食,意大利葡萄
104449,飲食,牛肉漢堡肉
104472,飲食,紅甘蔗
104657,飲食,桃太郎番茄
104681,飲食,香椿醬
104693,飲食,有機青江菜(4月取樣)
104907,飲食,美國紅葡萄(含皮)
105122,飲食,有機青江菜(7月取樣)
105193,飲食,冷凍蝦捲
105285,飲食,冷凍花枝排
105326,飲食,麻醬醬包
105386,飲食,水植波士頓萵苣
105445,飲食,紅莧菜
105515,飲食,鶯哥桃
105602,飲食,綠番茄
105745,飲食,土植小白菜(10月取樣)
105948,飲食,美國紫葡萄(含皮)
105987,飲食,蘿美萵苣
106015,飲食,黑糖饅頭
106090,飲食,水蜜桃(進口)
106390,飲食,白油桃
106422,飲食,水植小白菜(10月取樣)
106514,飲食,有機小白菜(10月取樣)
106671,飲食,紅葉萵苣(荷蘭種）
106715,飲食,美國綠葡萄
106745,飲食,大杏鮑菇
106809,飲食,馬齒莧
106919,飲食,奇異果
107021,飲食,土植小白菜(1月取樣)
107102,飲食,芋頭饅頭
107276,飲食,野莧菜
107411,飲食,水植小白菜(1月取樣)
107425,飲食,竹筍包
107631,飲食,土植蕹菜(10月取樣)
107663,飲食,水蜜桃(拉拉山)
107671,飲食,金黃奇異果
107773,飲食,有機小白菜(1月取樣)
107873,飲食,花捲
108148,飲食,金香葡萄(含皮)
108164,飲食,奶油萵苣(日本種)
108218,飲食,白葡萄酒
108299,飲食,銀耳
108357,飲食,土植小白菜(4月取樣)
108573,飲食,紅葡萄酒
108653,飲食,芹菜(黃梗)
108717,飲食,黃皮葡萄柚(進口)
108770,飲食,水植小白菜(4月取樣)
108786,飲食,華翠菇
108860,飲食,生啤酒
108891,飲食,水植蕹菜(10月取樣)
109017,飲食,圓果金柑汁(綠皮)
109073,飲食,有機小白菜(4月取樣)
109235,飲食,西洋芹菜
109429,飲食,有機蕹菜(10月取樣)
109531,飲食,芹菜(青梗)
109602,飲食,土植小白菜(7月取樣)
109643,飲食,黑豆胚芽
109710,飲食,高山甜椒(青皮)
109750,飲食,翠玉青蘋果
109860,飲食,無子紅葡萄(含皮)
109917,飲食,黃豆胚芽
110078,飲食,黃仁黑豆
110211,飲食,啤酒
110302,飲食,山芹菜
110335,飲食,秋香蘋果(梨山)
110452,飲食,水植小白菜(7月取樣)
110493,飲食,牛五花肉火鍋片
110654,飲食,牛紐約客火鍋片
110752,飲食,茼蒿
110860,飲食,陳年紹興酒
110894,飲食,青龍蘋果
111034,飲食,牛嫩肩里肌火鍋片
111049,飲食,土植蕹菜(1月取樣)
111130,飲食,起酥片
111179,飲食,美國綠葡萄(含皮)
111220,飲食,小甜椒(青皮)
111286,飲食,日本玻璃蝦
111437,飲食,金冠蘋果(梨山)
111610,飲食,美國黑葡萄(含皮)
111655,飲食,青星九刺鮨魚片
111794,飲食,有機小白菜(7月取樣)
111861,飲食,蕎麥麵(乾)
111959,飲食,加州青李
112075,飲食,加拉蘋果
112282,飲食,粳米(台南11號)
112355,飲食,白櫻桃
112477,飲食,朝天椒(長果)
112501,飲食,水植蕹菜(1月取樣)
112655,飲食,安石榴
112784,飲食,苜蓿芽
112806,飲食,紅肉李(大)
112833,飲食,荷葉白菜
112945,飲食,雜糧中筋麵粉
112962,飲食,澳洲甜橙(進口)
113189,飲食,葵花芽
113308,飲食,雜糧高筋麵粉
113437,飲食,桃接李(小)
113472,飲食,魚翅唇
113579,飲食,黑葉白菜(短梗)
113633,飲食,加州蜜李(進口)
113719,飲食,芒果乾
113770,飲食,麵線
113858,飲食,文旦
114008,飲食,米粄條
114094,飲食,蕎麥芽
114177,飲食,土植蕹菜(4月取樣)
114281,飲食,長辣椒(青皮)
114293,飲食,西施蜜柚
114470,飲食,芒果青
114528,飲食,葵扇白菜
114761,飲食,蘿蔔芽
114800,飲食,牛心柿
114882,飲食,葡萄乾
115012,飲食,水植蕹菜(4月取樣)
115032,飲食,胚芽粳米(台粳10號）
115087,飲食,長辣椒(紅皮)
115137,飲食,四周柿
115304,飲食,甜柿(進口)
115513,飲食,柿餅
115550,飲食,咖啡豆(曼特寧)
115730,飲食,鹹豆漿
115745,飲食,千寶菜
115779,飲食,有機蕹菜(4月取樣)
115954,飲食,朝天椒(圓果)
116038,飲食,發芽粳米(台粳9號）
116099,飲食,翠玉白菜
116211,飲食,煙台白菜
116278,飲食,紫米酒釀
116313,飲食,筆柿
116323,飲食,南瓜
116442,飲食,土植蕹菜(7月取樣)
116589,飲食,粳米平均值
116669,飲食,鳳梨釋迦
116769,飲食,包心白菜
116825,飲食,菊花南瓜
117056,飲食,白菜芽
117077,飲食,秈米平均值
117210,飲食,試交二號小番茄
117260,飲食,日本南瓜
117481,飲食,草莓
117557,飲食,玉米筍
117701,飲食,水植蕹菜(7月取樣)
117722,飲食,冷凍烏龍麵
117740,飲食,白蘿蔔
117850,飲食,青木瓜
117990,飲食,百合鱗片
118027,飲食,白蘿蔔(長形)
118102,飲食,山藥平均值
118223,飲食,韮菜
118254,飲食,蚵仔白菜
118362,飲食,石蓮花
118400,飲食,五穀米
118407,飲食,蒲瓜(長形)
118474,飲食,雞蛋平均值
118703,飲食,韮菜黃
118786,飲食,蕎麥麵(濕)
118832,飲食,青蘿蔔
118887,飲食,米粉平均值
118979,飲食,芋頭平均值
119058,飲食,芥藍菜
119106,飲食,蒲瓜(圓形)
119276,飲食,雞蛋白平均值
119420,飲食,芥藍芽
119489,飲食,紫蘇
119574,飲食,韮菜花
119680,飲食,櫻桃蘿蔔
119705,飲食,芥菜
119762,飲食,木瓜平均值
119829,飲食,檳榔嫩莖
120057,飲食,金門黃麵
120126,飲食,西瓜平均值(紅肉小瓜)
120221,飲食,粳米(高雄145號)
120229,飲食,包心芥菜
120337,飲食,大心芥菜
120391,飲食,水菜(日本種)
120507,飲食,龍骨瓣莕菜
120604,飲食,白肉甘薯(冰心地瓜)
120721,飲食,九層塔
120914,飲食,大芥菜
121001,飲食,雞蛋黃平均值
121104,飲食,西瓜平均值(黃肉小瓜)
121196,飲食,李子平均值(青皮黃肉)
121257,飲食,冷凍麻竹筍
121297,飲食,熟蓮藕切片(水煮)
121367,飲食,花蒲瓜(圓形)
121420,飲食,蘿蔔乾
121659,飲食,李子平均值(紅皮紅肉)
121717,飲食,雪裡蕻
121890,飲食,葫蘆瓜
121899,飲食,甘藍(圓球形)
121966,飲食,茶葉蛋平均值
122046,飲食,芫荽
122109,飲食,李子平均值(紅皮黃肉)
122206,飲食,嫩莖萵苣
122420,飲食,芒果平均值(西洋種)
122455,飲食,胡蘿蔔
122488,飲食,蒟蒻粉
122612,飲食,小蕃茄平均值(橙皮)
122726,飲食,紅鳳菜
122790,飲食,青江菜平均值
122818,飲食,梨山甘藍(尖球形)
122956,飲食,芒果平均值(新興種)
123029,飲食,絲瓜
123069,飲食,滷蛋平均值
123150,飲食,檸檬汁平均值
123392,飲食,北蕉平均值
123442,飲食,澳洲胡蘿蔔(細長型)
123584,飲食,滷蛋白平均值
123697,飲食,白鳳菜
123762,飲食,荔枝平均值
123811,飲食,結球白菜平均值
123904,飲食,冷凍胡蘿蔔
123937,飲食,杏鮑菇平均值
123983,飲食,滷蛋黃平均值
124224,飲食,芹菜平均值
124304,飲食,西洋梨平均值
124396,飲食,高接梨平均值
124454,飲食,脫水甘藍
124470,飲食,根菾菜根
124642,飲食,蒸蛋平均值
124798,飲食,芥菜平均值
124809,飲食,鴨鹹蛋平均值
124857,飲食,隼人瓜苗
124996,飲食,甜瓜平均值(光皮洋香瓜)
125043,飲食,甘藍芽
125073,飲食,牛蒡
125192,飲食,不結球萵苣平均值
125253,飲食,稜角絲瓜
125429,飲食,全脂鮮乳平均值
125472,飲食,甘藷葉
125517,飲食,甘藍(扁圓形)
125740,飲食,芋莖
125815,飲食,落葵
125897,飲食,部份脫脂奶粉平均值
125939,飲食,冬瓜
126003,飲食,冷凍甘藍
126222,飲食,香芋冬瓜
126284,飲食,甜瓜平均值(東洋系脆瓜)
126389,飲食,黑豆平均值
126453,飲食,脫脂奶粉平均值
126472,飲食,茭白筍
126580,飲食,甘藍乾
126612,飲食,白蘆筍
126761,飲食,越瓜
126950,飲食,綠蘆筍
127054,飲食,紫色甘藍
127096,飲食,全脂羊奶粉平均值
127211,飲食,花椰菜
127402,飲食,本島萵苣平均值
127432,飲食,澳洲綠蘆筍(粗短型)
127502,飲食,牛肉火鍋片平均值
127548,飲食,醃漬越瓜
127659,飲食,青星九刺鮨平均值
127726,飲食,紫色花椰菜
127831,飲食,牛油平均值
127933,飲食,花椰菜乾
128105,飲食,胡瓜
128180,飲食,菠菜
128246,飲食,青花菜
128399,飲食,米油平均值
128409,飲食,甜瓜平均值(網紋洋香瓜)
128491,飲食,冷凍菠菜
128587,飲食,冷凍青花菜
128644,飲食,綠蘆筍(細短型)
128744,飲食,花胡瓜
128923,飲食,蕹菜平均值
128965,飲食,土植本島萵苣(10月取樣)
128997,飲食,蘆筍花
129047,飲食,茶油平均值
129355,飲食,奶油平均值(固態)
129400,飲食,水植本島萵苣(10月取樣)
129450,飲食,醃漬花胡瓜
129500,飲食,冷凍花椰菜
129624,飲食,苦瓜(白皮)
129728,飲食,球莖甘藍
129820,飲食,嫩薑
129872,飲食,有機本島萵苣(10月取樣)
130222,飲食,野苦瓜
130249,飲食,印度棗平均值(大)
130376,飲食,冬瓜平均值
130401,飲食,雞皮蛋平均值
130505,飲食,珍珠苦瓜
130705,飲食,金針菜乾
130731,飲食,芭樂平均值(白肉)
130828,飲食,南瓜平均值
130870,飲食,白粳糯米(平均值)
130954,飲食,長茄子
131095,飲食,乾百合鱗片
131173,飲食,秀珍菇罐頭
131280,飲食,蒲瓜平均值
131297,飲食,金針菇
131456,飲食,胚芽粳米(平均值）
131491,飲食,金針菜
131526,飲食,金針菇罐頭
131655,飲食,茄子平均值
131803,飲食,發芽粳米(平均值）
131901,飲食,乾花菇
131990,飲食,蛇瓜平均值
132105,飲食,白粳糯米平均值
132164,飲食,千寶菜(日本種)
132179,飲食,花菇
132273,飲食,甜椒平均值(青皮)
132363,飲食,胚芽粳米平均值
132471,飲食,龍葵
132520,飲食,香菇(大)
132596,飲食,發芽粳米平均值
132638,飲食,紅辣椒平均值
132802,飲食,糙粳米平均值
132873,飲食,乾香菇
132948,飲食,熟蓮藕平均值
133059,飲食,青辣椒平均值
133073,飲食,乾竹笙
133250,飲食,黃皮馬鈴薯平均值
133367,飲食,甜柿平均值
133387,飲食,冷凍木耳
133511,飲食,水蜜桃平均值
133684,飲食,桶柑平均值
133708,飲食,乾木耳(黑耳仔)
133732,飲食,脆桃平均值
133958,飲食,金柑平均值
134027,飲食,銀耳罐頭
134041,飲食,金喜菇
134182,飲食,松茸
134261,飲食,柳松菇
134290,飲食,苦瓜平均值
134324,飲食,大番茄平均值(紅色系)
134452,飲食,富珍茸
134549,飲食,可可椰子汁平均值
134644,飲食,酒杯菇
134662,飲食,香菇(小)
134874,飲食,松茸白菇
134911,飲食,千寶菜平均值
134970,飲食,乾鈕釦菇
135123,飲食,圓茄子
135168,飲食,絲瓜花
135439,飲食,油菜心
135474,飲食,蠔菇
135590,飲食,隼人瓜
135626,飲食,乾麒麟菜
135640,飲食,醃漬冬瓜
135816,飲食,杏鮑菇
135860,飲食,海帶平均值
135930,飲食,榨菜
136056,飲食,甜椒(青皮)
136162,飲食,麒麟菜
136384,飲食,大番茄平均值(綠色系)
136395,飲食,喜來菇
136611,飲食,酸菜
136661,飲食,髮菜
136769,飲食,黃秋葵
136803,飲食,乾木耳平均值
136943,飲食,甜椒(紅皮)
136983,飲食,乾白花菇
137007,飲食,草菇
137137,飲食,洋菜
137163,飲食,小番茄平均值(紅色系)
137187,飲食,青葙
137371,飲食,食茱萸
137458,飲食,綠豆芽
137604,飲食,甜椒(橙皮)
137709,飲食,白茯苓
137727,飲食,熟紫菜
137824,飲食,黃豆芽
137916,飲食,黑豆芽
137927,飲食,香菇平均值
138214,飲食,海帶
138291,飲食,楊桃平均值
138319,飲食,豌豆芽
138364,飲食,豆瓣菜
138519,飲食,甜椒(黃皮)
138637,飲食,綠葡萄平均值
138680,飲食,乾香菇平均值
138812,飲食,酪梨平均值(綠皮)
138832,飲食,藤三七
138899,飲食,假人蔘
139098,飲食,乾海洋竹笙
139125,飲食,蕺菜
139217,飲食,綠皮蛇瓜
139228,飲食,草菇罐頭
139306,飲食,油菜
139399,飲食,角椒
139812,飲食,山蘇菜
139827,飲食,鮑魚菇平均值
139924,飲食,黃豆
140016,飲食,黃豆粉
140044,飲食,醃漬香菇
140127,飲食,五香豆干
140154,飲食,礁膜
140168,飲食,白皮蛇瓜
140209,飲食,鳳梨平均值(雜交種)
140546,飲食,白鳳豆平均值
140567,飲食,野苦瓜嫩梢
140785,飲食,火炭母草
140809,飲食,海帶結
140906,飲食,過溝菜蕨
140991,飲食,毛豆平均值
141010,飲食,蓮霧平均值(粉紅色種)
141137,飲食,豌豆莢平均值
141194,飲食,洋菇
141382,飲食,梅乾菜
141413,飲食,豆干絲
141479,飲食,紅梗珍珠菜
141623,飲食,昭和草
141749,飲食,冷凍洋菇
141819,飲食,牛小排平均值
141975,飲食,海帶梗
142007,飲食,蘆薈
142073,飲食,黃櫛瓜
142182,飲食,蘋果平均值(青皮)
142351,飲食,綠櫛瓜
142369,飲食,洋菇罐頭
142390,飲食,牛肚平均值
142546,飲食,猴頭菇
142604,飲食,小方豆干
142668,飲食,薄荷
142767,飲食,豬骨湯平均值
142801,飲食,草石蠶
142835,飲食,蘋果平均值(混色)
142911,飲食,猴頭菇罐頭
142960,飲食,海帶絲
143177,飲食,嘉寶瓜
143367,飲食,甜橙平均值(普遍系)
143485,飲食,日式炸豆皮
143514,飲食,綠豆
143547,飲食,乾猴頭菇
143602,飲食,香樁
143637,飲食,茴香
143737,飲食,乾柳松菇
143857,飲食,薤
143935,飲食,花豆(生鮮)
144107,飲食,鴻喜菇
144231,飲食,豆腐皮
144250,飲食,豌豆苗
144305,飲食,木耳
144373,飲食,豬腳平均值
144621,飲食,胡蘿蔔平均值
144692,飲食,美國空心菜
144933,飲食,金針菜嫩莖
145005,飲食,全雞平均值
145130,飲食,白蘿蔔平均值
145155,飲食,小三角油豆腐
145298,飲食,香芫荽
145357,飲食,里肌肉平均值
145371,飲食,乾木耳(紅耳仔)
145607,飲食,雞蛋豆腐
145658,飲食,綠蘆筍平均值
145690,飲食,皇冠菜
145792,飲食,凍豆腐
145837,飲食,姬松茸
145881,飲食,綠豆仁
146013,飲食,綠豆粉
146231,飲食,雞腿菇
146287,飲食,去皮清肉平均值
146420,飲食,傳統豆腐
146460,飲食,荷蘭豆菜心
146646,飲食,冬粉
146791,飲食,骨腿平均值
146814,飲食,嫩豆腐
146861,飲食,珊瑚菇
146953,飲食,美白菇
146980,飲食,乾銀耳
147133,飲食,青葱平均值
147219,飲食,高纖胚芽冬粉
147331,飲食,青仁黑豆
147376,飲食,厥子
147585,飲食,鮑魚菇
147633,飲食,滑菇
147816,飲食,鴨賞
147855,飲食,香腸
147887,飲食,黑豆粉
147984,飲食,清腿平均值
148054,飲食,百頁豆腐
148068,飲食,龍延草
148109,飲食,甘藍平均值
148182,飲食,香腸(蒜味)
148231,飲食,豆豉
148457,飲食,百香果汁
148521,飲食,山羊前腿肉片
148715,飲食,棒棒腿平均值
148738,飲食,紅豆
148880,飲食,火雞肉
148989,飲食,香水芒果
149117,飲食,裙帶菜
149164,飲食,培根
149224,飲食,雞排平均值
149260,飲食,不結球白菜平均值
149346,飲食,土番鴨
149385,飲食,海帶茸
149412,飲食,烘烤黑豆
149509,飲食,秀珍菇
149523,飲食,鹽酥蠶豆
149666,飲食,紅豆罐頭(糖漬)
149759,飲食,乾海帶
150021,飲食,二節翅平均值
150058,飲食,蛇肉
150158,飲食,三節翅平均值
150267,飲食,乾裙帶菜
150384,飲食,乾裙帶菜根
150494,飲食,全鴨平均值
150546,飲食,小白菜平均值
150586,飲食,鵝肉
150732,飲食,滷豬腳
150794,飲食,紫菜
150901,飲食,金蜜芒果
151011,飲食,米豆
151075,飲食,豬絞肉平均值
151237,飲食,全鴨平均值(去皮)
151301,飲食,熱狗
151351,飲食,黃金聖女小番茄
151514,飲食,魩仔魚平均值(加工)
151615,飲食,毛豆仁
151702,飲食,帶骨牛小排
151832,飲食,臘肉(腿肉)
151891,飲食,虱目魚平均值(去皮)
152007,飲食,花豆(乾)
152029,飲食,冷凍毛豆仁
152072,飲食,蟠桃
152202,飲食,烤雞
152230,飲食,去皮雞胸肉(肉雞)
152323,飲食,二節翅(土雞)
152403,飲食,帶莢毛豆
152581,飲食,牛後腿肉
152639,飲食,冷凍烤雞翅
152881,飲食,二節翅(肉雞)
152895,飲食,李林蕉
152960,飲食,切片火腿(牛肉)
153036,飲食,豬腹脇排
153109,飲食,牛後腿股肉
153168,飲食,豌豆莢
153268,飲食,津經蜜蘋果(梨山)
153531,飲食,富有甜柿(大雪山)
153623,飲食,紅寶石葡萄柚(古坑)
153661,飲食,雞肉香腸(小)
153690,飲食,花豆罐頭(糖漬)
153764,飲食,三節翅(土雞)
153785,飲食,僧帽肌
153806,飲食,鯔平均值(去皮)
153905,飲食,雞絞肉
154052,飲食,牛後腿腱子心
154182,飲食,嘉玉甜瓜
154244,飲食,德國香腸
154260,飲食,豌豆仁
154599,飲食,苦瓜(青皮)
154664,飲食,三節翅(肉雞)
154692,飲食,牛前胸肉
154769,飲食,冷凍豌豆仁
154883,飲食,草對蝦
154924,飲食,虎皮蛙
